ts,symbol,interval,open,high,low,close,volume,source
2026-03-05 21:45:00+00:00,BTC-USD,1m,71188.99,71216.0,71163.06,71216.0,7.49523,binance
2026-03-05 21:46:00+00:00,BTC-USD,1m,71216.0,71237.17,71215.99,71237.16,3.25791,binance
2026-03-05 21:47:00+00:00,BTC-USD,1m,71237.17,71258.48,71222.21,71258.47,8.28247,binance
2026-03-05 21:48:00+00:00,BTC-USD,1m,71258.48,71265.75,71256.71,71263.97,3.04818,binance
2026-03-05 21:49:00+00:00,BTC-USD,1m,71263.97,71315.0,71263.96,71314.99,3.53145,binance
2026-03-05 21:50:00+00:00,BTC-USD,1m,71315.0,71322.55,71303.22,71303.23,2.46373,binance
2026-03-05 21:51:00+00:00,BTC-USD,1m,71303.23,71320.96,71229.48,71229.48,4.08195,binance
2026-03-05 21:52:00+00:00,BTC-USD,1m,71229.48,71229.49,71072.26,71075.45,14.70371,binance
2026-03-05 21:53:00+00:00,BTC-USD,1m,71075.44,71083.8,71055.15,71055.15,5.68996,binance
2026-03-05 21:54:00+00:00,BTC-USD,1m,71055.15,71055.16,71023.52,71027.25,3.96733,binance
2026-03-05 21:55:00+00:00,BTC-USD,1m,71027.25,71093.46,71027.25,71070.07,5.61041,binance
2026-03-05 21:56:00+00:00,BTC-USD,1m,71070.06,71101.99,71070.05,71101.99,2.50798,binance
2026-03-05 21:57:00+00:00,BTC-USD,1m,71101.99,71159.31,71101.99,71159.31,4.31187,binance
2026-03-05 21:58:00+00:00,BTC-USD,1m,71159.31,71159.31,71140.17,71141.95,6.17806,binance
2026-03-05 21:59:00+00:00,BTC-USD,1m,71141.95,71149.2,71141.92,71141.93,1.60112,binance
2026-03-05 22:00:00+00:00,BTC-USD,1m,71141.93,71187.16,71141.93,71162.24,2.02322,binance
2026-03-05 22:01:00+00:00,BTC-USD,1m,71162.25,71206.77,71156.08,71206.65,10.16222,binance
2026-03-05 22:02:00+00:00,BTC-USD,1m,71206.65,71226.0,71197.42,71225.99,4.80898,binance
2026-03-05 22:03:00+00:00,BTC-USD,1m,71226.0,71255.99,71215.0,71215.09,3.33859,binance
2026-03-05 22:04:00+00:00,BTC-USD,1m,71215.08,71215.09,71111.66,71111.67,47.17634,binance
2026-03-05 22:05:00+00:00,BTC-USD,1m,71111.66,71131.56,71111.66,71131.55,4.34513,binance
2026-03-05 22:06:00+00:00,BTC-USD,1m,71131.56,71195.04,71131.55,71171.39,3.0626,binance
2026-03-05 22:07:00+00:00,BTC-USD,1m,71171.38,71223.18,71171.38,71223.18,2.66374,binance
2026-03-05 22:08:00+00:00,BTC-USD,1m,71223.18,71234.9,71213.95,71215.26,2.96369,binance
2026-03-05 22:09:00+00:00,BTC-USD,1m,71215.27,71215.27,71104.99,71119.22,119.47928,binance
2026-03-05 22:10:00+00:00,BTC-USD,1m,71119.22,71144.0,71119.22,71144.0,12.17762,binance
2026-03-05 22:11:00+00:00,BTC-USD,1m,71144.0,71155.24,71128.92,71128.93,2.95863,binance
2026-03-05 22:12:00+00:00,BTC-USD,1m,71128.93,71160.81,71128.93,71137.56,3.42249,binance
2026-03-05 22:13:00+00:00,BTC-USD,1m,71137.55,71137.56,71093.46,71103.89,23.37889,binance
2026-03-05 22:14:00+00:00,BTC-USD,1m,71103.9,71165.25,71103.89,71165.24,56.57611,binance
2026-03-05 22:15:00+00:00,BTC-USD,1m,71165.25,71189.65,71165.24,71176.92,4.65974,binance
2026-03-05 22:16:00+00:00,BTC-USD,1m,71176.93,71176.93,71144.16,71149.68,2.3007,binance
2026-03-05 22:17:00+00:00,BTC-USD,1m,71149.68,71196.33,71149.67,71196.32,2.54762,binance
2026-03-05 22:18:00+00:00,BTC-USD,1m,71196.33,71263.39,71196.32,71263.38,22.8661,binance
2026-03-05 22:19:00+00:00,BTC-USD,1m,71263.38,71272.75,71258.1,71272.75,5.50728,binance
2026-03-05 22:20:00+00:00,BTC-USD,1m,71272.74,71272.75,71215.97,71239.45,27.47811,binance
2026-03-05 22:21:00+00:00,BTC-USD,1m,71239.44,71240.0,71229.14,71237.04,10.81468,binance
2026-03-05 22:22:00+00:00,BTC-USD,1m,71237.04,71240.0,71223.66,71240.0,37.14423,binance
2026-03-05 22:23:00+00:00,BTC-USD,1m,71239.99,71240.0,71221.0,71240.0,55.40144,binance
2026-03-05 22:24:00+00:00,BTC-USD,1m,71240.0,71288.0,71239.99,71288.0,54.83874,binance
2026-03-05 22:25:00+00:00,BTC-USD,1m,71288.0,71295.86,71248.0,71248.01,5.29768,binance
2026-03-05 22:26:00+00:00,BTC-USD,1m,71248.01,71248.01,71098.0,71100.69,19.09514,binance
2026-03-05 22:27:00+00:00,BTC-USD,1m,71100.69,71130.03,71074.45,71123.21,11.47376,binance
2026-03-05 22:28:00+00:00,BTC-USD,1m,71123.21,71144.0,71118.64,71118.64,1.84712,binance
2026-03-05 22:29:00+00:00,BTC-USD,1m,71118.64,71177.99,71118.64,71160.45,38.85211,binance
2026-03-05 22:30:00+00:00,BTC-USD,1m,71160.45,71242.64,71160.45,71198.78,31.23067,binance
2026-03-05 22:31:00+00:00,BTC-USD,1m,71198.79,71198.79,71174.78,71174.78,1.72799,binance
2026-03-05 22:32:00+00:00,BTC-USD,1m,71174.79,71174.79,71151.22,71151.23,1.31692,binance
2026-03-05 22:33:00+00:00,BTC-USD,1m,71151.22,71176.93,71151.22,71176.93,3.3107,binance
2026-03-05 22:34:00+00:00,BTC-USD,1m,71176.93,71193.59,71176.92,71193.59,1.95591,binance
2026-03-05 22:35:00+00:00,BTC-USD,1m,71193.58,71193.59,71193.58,71193.59,0.71773,binance
2026-03-05 22:36:00+00:00,BTC-USD,1m,71193.58,71248.0,71193.58,71226.5,3.89097,binance
2026-03-05 22:37:00+00:00,BTC-USD,1m,71226.49,71236.48,71217.47,71217.47,4.29023,binance
2026-03-05 22:38:00+00:00,BTC-USD,1m,71217.47,71233.14,71215.7,71233.13,2.05653,binance
2026-03-05 22:39:00+00:00,BTC-USD,1m,71233.14,71233.14,71171.15,71171.15,29.46125,binance
2026-03-05 22:40:00+00:00,BTC-USD,1m,71171.14,71206.18,71162.6,71206.18,2.37129,binance
2026-03-05 22:41:00+00:00,BTC-USD,1m,71206.17,71364.45,71206.17,71276.19,15.91465,binance
2026-03-05 22:42:00+00:00,BTC-USD,1m,71276.2,71276.2,71256.51,71267.96,3.57027,binance
2026-03-05 22:43:00+00:00,BTC-USD,1m,71267.96,71269.03,71244.22,71244.25,4.03109,binance
2026-03-05 22:44:00+00:00,BTC-USD,1m,71244.24,71276.46,71227.99,71276.46,11.27789,binance
2026-03-05 22:45:00+00:00,BTC-USD,1m,71276.46,71334.72,71275.98,71332.28,5.42033,binance
2026-03-05 22:46:00+00:00,BTC-USD,1m,71332.28,71332.28,71318.75,71319.17,3.27563,binance
2026-03-05 22:47:00+00:00,BTC-USD,1m,71319.17,71325.83,71250.0,71260.56,6.272,binance
2026-03-05 22:48:00+00:00,BTC-USD,1m,71260.56,71263.19,71245.13,71263.18,2.60471,binance
2026-03-05 22:49:00+00:00,BTC-USD,1m,71263.19,71264.03,71241.72,71241.73,2.13823,binance
2026-03-05 22:50:00+00:00,BTC-USD,1m,71241.73,71245.11,71232.99,71245.1,2.0001,binance
2026-03-05 22:51:00+00:00,BTC-USD,1m,71245.1,71296.41,71245.1,71290.02,1.55443,binance
2026-03-05 22:52:00+00:00,BTC-USD,1m,71290.02,71298.0,71289.94,71298.0,1.38113,binance
2026-03-05 22:53:00+00:00,BTC-USD,1m,71297.99,71340.0,71297.99,71314.99,3.27731,binance
2026-03-05 22:54:00+00:00,BTC-USD,1m,71314.98,71314.99,71224.91,71224.92,10.04472,binance
2026-03-05 22:55:00+00:00,BTC-USD,1m,71224.91,71264.88,71223.13,71264.88,3.73448,binance
2026-03-05 22:56:00+00:00,BTC-USD,1m,71264.88,71341.63,71264.88,71309.93,6.92671,binance
2026-03-05 22:57:00+00:00,BTC-USD,1m,71309.93,71309.93,71276.26,71277.71,4.74108,binance
2026-03-05 22:58:00+00:00,BTC-USD,1m,71277.65,71277.65,71245.21,71250.48,4.99383,binance
2026-03-05 22:59:00+00:00,BTC-USD,1m,71250.47,71250.48,71208.53,71208.54,60.47489,binance
2026-03-05 23:00:00+00:00,BTC-USD,1m,71208.54,71231.53,71199.14,71213.62,15.2665,binance
2026-03-05 23:01:00+00:00,BTC-USD,1m,71213.62,71223.68,71188.0,71206.54,5.56488,binance
2026-03-05 23:02:00+00:00,BTC-USD,1m,71206.54,71260.0,71206.53,71244.4,14.85928,binance
2026-03-05 23:03:00+00:00,BTC-USD,1m,71244.4,71263.46,71242.58,71263.46,4.65147,binance
2026-03-05 23:04:00+00:00,BTC-USD,1m,71263.46,71281.19,71205.09,71206.78,2.80934,binance
2026-03-05 23:05:00+00:00,BTC-USD,1m,71206.78,71220.56,71197.62,71215.81,5.67191,binance
2026-03-05 23:06:00+00:00,BTC-USD,1m,71215.81,71233.0,71215.8,71215.8,29.00082,binance
2026-03-05 23:07:00+00:00,BTC-USD,1m,71215.81,71215.81,71188.82,71200.38,4.11472,binance
2026-03-05 23:08:00+00:00,BTC-USD,1m,71200.38,71222.0,71200.37,71222.0,2.33001,binance
2026-03-05 23:09:00+00:00,BTC-USD,1m,71222.0,71233.0,71222.0,71230.0,6.70262,binance
2026-03-05 23:10:00+00:00,BTC-USD,1m,71229.99,71233.0,71188.5,71188.51,13.84049,binance
2026-03-05 23:11:00+00:00,BTC-USD,1m,71188.5,71192.88,71183.47,71185.77,1.61979,binance
2026-03-05 23:12:00+00:00,BTC-USD,1m,71185.77,71203.81,71185.77,71196.82,2.14222,binance
2026-03-05 23:13:00+00:00,BTC-USD,1m,71196.82,71216.94,71196.81,71216.94,1.34482,binance
2026-03-05 23:14:00+00:00,BTC-USD,1m,71216.94,71216.94,71189.59,71197.02,2.71879,binance
2026-03-05 23:15:00+00:00,BTC-USD,1m,71197.02,71197.02,71180.0,71180.0,2.22012,binance
2026-03-05 23:16:00+00:00,BTC-USD,1m,71180.01,71186.0,71167.51,71167.52,36.09527,binance
2026-03-05 23:17:00+00:00,BTC-USD,1m,71167.51,71168.0,71162.0,71167.99,17.12608,binance
2026-03-05 23:18:00+00:00,BTC-USD,1m,71168.0,71180.76,71167.99,71175.09,28.54599,binance
2026-03-05 23:19:00+00:00,BTC-USD,1m,71175.09,71214.24,71167.99,71214.24,103.71539,binance
2026-03-05 23:20:00+00:00,BTC-USD,1m,71214.3,71214.3,71185.25,71188.0,3.73003,binance
2026-03-05 23:21:00+00:00,BTC-USD,1m,71188.01,71201.48,71172.74,71201.47,3.76054,binance
2026-03-05 23:22:00+00:00,BTC-USD,1m,71201.48,71201.48,71198.45,71199.71,1.3712,binance
2026-03-05 23:23:00+00:00,BTC-USD,1m,71199.7,71221.0,71199.7,71220.99,0.87529,binance
2026-03-05 23:24:00+00:00,BTC-USD,1m,71220.99,71244.95,71201.01,71201.01,71.15151,binance
2026-03-05 23:25:00+00:00,BTC-USD,1m,71201.02,71241.44,71201.01,71241.44,1.40905,binance
2026-03-05 23:26:00+00:00,BTC-USD,1m,71241.44,71286.35,71241.43,71275.99,15.88456,binance
2026-03-05 23:27:00+00:00,BTC-USD,1m,71275.99,71275.99,71246.77,71247.35,1.55314,binance
2026-03-05 23:28:00+00:00,BTC-USD,1m,71247.35,71271.22,71247.34,71262.17,10.59119,binance
2026-03-05 23:29:00+00:00,BTC-USD,1m,71262.17,71292.44,71190.99,71213.98,113.32152,binance
2026-03-05 23:30:00+00:00,BTC-USD,1m,71213.99,71219.26,71093.72,71093.72,13.52693,binance
2026-03-05 23:31:00+00:00,BTC-USD,1m,71093.73,71103.43,71072.0,71091.76,12.11114,binance
2026-03-05 23:32:00+00:00,BTC-USD,1m,71091.76,71091.77,71090.96,71090.97,2.56368,binance
2026-03-05 23:33:00+00:00,BTC-USD,1m,71090.97,71090.97,70811.44,70967.27,135.62358,binance
2026-03-05 23:34:00+00:00,BTC-USD,1m,70967.26,70967.27,70878.0,70892.99,10.95822,binance
2026-03-05 23:35:00+00:00,BTC-USD,1m,70892.99,70957.13,70892.99,70957.13,1.64626,binance
2026-03-05 23:36:00+00:00,BTC-USD,1m,70957.13,70982.0,70948.45,70958.7,4.78559,binance
2026-03-05 23:37:00+00:00,BTC-USD,1m,70958.7,70985.43,70958.69,70985.43,1.66489,binance
2026-03-05 23:38:00+00:00,BTC-USD,1m,70985.43,71000.0,70975.28,70979.15,3.12374,binance
2026-03-05 23:39:00+00:00,BTC-USD,1m,70979.16,71001.27,70979.15,70983.82,1.74573,binance
2026-03-05 23:40:00+00:00,BTC-USD,1m,70983.81,70983.82,70912.63,70922.79,4.64617,binance
2026-03-05 23:41:00+00:00,BTC-USD,1m,70922.79,70922.79,70840.0,70854.6,8.50895,binance
2026-03-05 23:42:00+00:00,BTC-USD,1m,70854.61,70919.97,70854.6,70905.05,4.39658,binance
2026-03-05 23:43:00+00:00,BTC-USD,1m,70905.05,70946.12,70895.39,70933.55,6.56666,binance
2026-03-05 23:44:00+00:00,BTC-USD,1m,70933.55,70942.37,70919.43,70919.43,11.57793,binance
2026-03-05 23:45:00+00:00,BTC-USD,1m,70919.43,70928.41,70888.01,70923.64,2.42981,binance
2026-03-05 23:46:00+00:00,BTC-USD,1m,70923.65,70928.41,70881.84,70881.85,2.32635,binance
2026-03-05 23:47:00+00:00,BTC-USD,1m,70881.84,70906.81,70881.84,70900.35,5.84432,binance
2026-03-05 23:48:00+00:00,BTC-USD,1m,70900.36,70900.36,70860.93,70867.17,3.46523,binance
2026-03-05 23:49:00+00:00,BTC-USD,1m,70867.16,70872.46,70850.0,70852.97,2.19337,binance
2026-03-05 23:50:00+00:00,BTC-USD,1m,70852.68,70880.96,70824.82,70880.86,6.72829,binance
2026-03-05 23:51:00+00:00,BTC-USD,1m,70880.86,70900.0,70870.06,70900.0,6.22409,binance
2026-03-05 23:52:00+00:00,BTC-USD,1m,70900.0,70900.0,70850.49,70859.13,2.64126,binance
2026-03-05 23:53:00+00:00,BTC-USD,1m,70859.14,70883.99,70829.71,70876.8,5.82882,binance
2026-03-05 23:54:00+00:00,BTC-USD,1m,70876.8,70888.07,70839.99,70842.74,116.61642,binance
2026-03-05 23:55:00+00:00,BTC-USD,1m,70842.74,70874.1,70824.97,70852.91,4.50446,binance
2026-03-05 23:56:00+00:00,BTC-USD,1m,70852.9,70877.55,70784.9,70799.14,26.25088,binance
2026-03-05 23:57:00+00:00,BTC-USD,1m,70799.13,70832.0,70777.0,70780.06,6.92381,binance
2026-03-05 23:58:00+00:00,BTC-USD,1m,70780.07,70951.85,70780.06,70820.85,69.1158,binance
