symbol,tech_cluster,tech_type,vol,tail_1pct,skew,kurt,corr_to_mkt,beta_to_mkt,pc1_abs_loading,mom_7d,mom_30d,top_corr_peers,proxy_peer,proxy_hedge_ratio,proxy_spread_stability,fund__mcap_log,fund__fdv_log,fund__fdv_to_mcap,fund__n_categories,fund_cluster,has_fundamentals,combined_type,combined_label
ZEC-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0111348654878259,0.0662513662049205,0.023420483914905,6.101041001821761,0.5983382460755046,1.012362002486768,0.0947623484125406,0.0,-0.045499848333841,ZEN-USD:0.59;ONDO-USD:0.53;ADA-USD:0.53,ZEN-USD,1.0142447554525789,0.5021979779814117,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
HEMI-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0110454681942459,0.0567410014332046,-0.056978651708165,9.299355137459052,0.5756951876030669,0.9662306854518228,0.0897858482962491,0.0,-0.1808809746954062,LTC-USD:0.50;ARB-USD:0.50;SUI-USD:0.50,LTC-USD,1.4543554866585529,0.3289597866284666,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
EDEN-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0108696540228292,0.0590026671529054,0.093052634359778,9.199189005541658,0.6060224661726122,1.0009411462995406,0.0942750847725205,0.0,0.0441640378548902,ARB-USD:0.53;ENA-USD:0.53;DOT-USD:0.52,ARB-USD,1.0236440487004246,0.2123154378071075,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
PLUME-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0104369756204168,0.0582753294839059,0.24506357493384,7.557327811479041,0.7600769905976958,1.2054143345578527,0.1207572629303003,0.0,-0.144940747493165,ONDO-USD:0.70;ARB-USD:0.69;SUI-USD:0.69,ONDO-USD,1.2809014366120366,0.30050251194245,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
WLD-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0102194292560553,0.0521143834095736,4.531553297058414,91.66693565879264,0.7336125810782381,1.139193529080874,0.1181585563395765,0.0,0.0549682875264261,ONDO-USD:0.70;FET-USD:0.68;ENA-USD:0.68,ONDO-USD,0.7828905147355084,0.2463924010929182,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
WIF-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0101411834727842,0.0555134373197201,-0.1483175516448711,9.140359455442995,0.8006289625386693,1.233741102535011,0.1289987032978853,0.0,-0.0801886792452829,PENGU-USD:0.80;FLOKI-USD:0.79;BONK-USD:0.79,PENGU-USD,1.0574074477113151,0.3099755056082451,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
ICP-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0101238450187802,0.0589548291464624,0.0964886391726715,5.548420227554132,0.7312522556590053,1.1249074784477822,0.1175156567322598,0.0,0.0351844001695633,FIL-USD:0.68;ADA-USD:0.68;LINK-USD:0.67,FIL-USD,0.8895404921090716,0.416209757593252,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
WLFI-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0099356899093724,0.0585430268414403,-0.0400561075201895,17.147819763929586,0.5722661442642548,0.8639730175721516,0.0909082883408729,0.0,0.0592105263157898,LINK-USD:0.51;SUI-USD:0.51;PENGU-USD:0.50,LINK-USD,0.920603415559032,0.3912902218794391,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
S-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0098723855189043,0.0577516179342816,0.3043449388228873,7.823676875131797,0.7757443840914345,1.1637102073471002,0.1244849361758984,0.0,-0.1032474804031354,ARB-USD:0.72;LINK-USD:0.71;ADA-USD:0.71,ARB-USD,0.9815269148434056,0.1484069836449281,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
FORM-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0096412049572521,0.0556019482529016,-0.0773937157790551,8.839326645955607,0.6917296253328611,1.0133787392670424,0.1102884905394875,0.0,-0.0662739322533126,ARB-USD:0.62;LINK-USD:0.62;PENGU-USD:0.62,ARB-USD,0.8706878271516786,0.1378141669999375,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
